"","a99","gameVersion","a11","kills","deaths","assists","totalDamageDealt","visionScore","totalDamageTaken","goldEarned","visionWardsBoughtInGame","a9","lll"
"9169",4825396661,"10.24.345.8390",80,5,4,3,29060,71,11289,7090,7,TRUE,"SUP"
"6146",4825431380,"10.24.345.8390",412,0,5,25,16045,38,13713,7572,3,TRUE,"SUP"
"9170",4825431380,"10.24.345.8390",202,13,5,11,137650,23,14027,14427,6,TRUE,"BOT_CARRY"
"2167",4825465972,"10.24.345.8390",145,12,6,13,141055,27,18699,14590,2,TRUE,"BOT_CARRY"
"3160",4825465972,"10.24.345.8390",111,3,3,17,27541,35,14029,8041,11,TRUE,"SUP"
"1256",4825498694,"10.24.345.8390",57,5,7,17,44206,75,23678,10104,9,TRUE,"SUP"
"5171",4825498694,"10.24.345.8390",145,5,5,6,191544,20,18643,14467,3,TRUE,"BOT_CARRY"
"8159",4825514874,"10.24.345.8390",145,10,3,5,147064,16,12701,12409,5,TRUE,"BOT_CARRY"
"10148",4825514874,"10.24.345.8390",12,4,4,10,18948,36,11346,6258,8,TRUE,"SUP"
"3161",4825522588,"10.24.345.8390",875,3,3,7,25784,47,13029,6011,6,TRUE,"SUP"
"4176",4825522588,"10.24.345.8390",134,4,0,7,90062,26,6733,9144,4,TRUE,"BOT_CARRY"
"8160",4825543198,"10.24.345.8390",89,0,7,18,24489,56,16367,7994,16,TRUE,"SUP"
"10149",4825543198,"10.24.345.8390",81,7,6,14,163225,32,16842,13479,4,TRUE,"BOT_CARRY"
"2168",4825549071,"10.24.345.8390",57,1,4,19,22593,54,15114,7070,11,TRUE,"SUP"
"3162",4825549071,"10.24.345.8390",145,11,1,7,153051,20,14047,12642,1,TRUE,"BOT_CARRY"
"9171",4825556810,"10.24.345.8390",412,1,6,18,24398,57,13676,7531,11,TRUE,"SUP"
"10150",4825556810,"10.24.345.8390",119,10,3,8,126706,19,11870,13506,3,TRUE,"BOT_CARRY"
"7166",4825559264,"10.24.345.8390",145,25,2,14,190251,46,20887,18082,5,TRUE,"BOT_CARRY"
"8161",4825559264,"10.24.345.8390",412,2,4,32,27106,61,18611,8868,14,TRUE,"SUP"
"3163",4825630629,"10.24.345.8390",201,3,1,23,22877,56,14367,9054,7,TRUE,"SUP"
"5172",4825630629,"10.24.345.8390",523,8,6,14,158503,26,16527,14006,1,TRUE,"BOT_CARRY"
"3164",4825634076,"10.24.345.8390",79,4,5,22,29987,44,20052,8334,6,TRUE,"SUP"
"4177",4825634076,"10.24.345.8390",236,17,5,17,132798,17,23123,14378,2,TRUE,"BOT_CARRY"
"2169",4825721451,"10.24.345.8390",412,0,1,18,23909,76,14174,7677,9,TRUE,"SUP"
"3165",4825721451,"10.24.345.8390",69,5,2,6,96298,35,11802,10804,3,TRUE,"BOT_CARRY"
"8162",4825727183,"10.24.345.8390",523,4,9,6,84339,17,14403,8180,3,TRUE,"BOT_CARRY"
"10151",4825727183,"10.24.345.8390",201,0,4,15,16259,42,10410,5957,7,TRUE,"SUP"
"8163",4825739829,"10.24.345.8390",25,2,6,19,20182,46,12849,8011,11,TRUE,"SUP"
"9172",4825739829,"10.24.345.8390",67,14,4,7,136871,19,16759,13336,0,TRUE,"BOT_CARRY"
"1257",4825741974,"10.24.345.8390",44,5,2,15,24146,56,11770,8889,8,TRUE,"SUP"
"4178",4825741974,"10.24.345.8390",81,12,5,10,155801,22,24436,13527,1,TRUE,"BOT_CARRY"
"3166",4825830312,"10.24.345.8390",85,8,7,17,123886,23,27985,13684,2,TRUE,"BOT_CARRY"
"4179",4825830312,"10.24.345.8390",57,1,7,13,34740,60,20985,8063,8,TRUE,"SUP"
"1258",4825856603,"10.24.345.8390",236,11,7,12,303747,58,32750,18276,2,TRUE,"BOT_CARRY"
"5173",4825856603,"10.24.345.8390",12,5,4,22,23998,88,33069,10784,18,TRUE,"SUP"
"8164",4825868676,"10.24.345.8390",145,4,7,13,249485,26,25468,15629,4,TRUE,"BOT_CARRY"
"10152",4825868676,"10.24.345.8390",875,2,8,15,25066,86,27460,9266,16,TRUE,"SUP"
"2170",4825907603,"10.24.345.8390",57,2,5,10,32197,45,11918,6961,9,TRUE,"SUP"
"3167",4825907603,"10.24.345.8390",202,7,8,4,118568,39,14658,11150,8,TRUE,"BOT_CARRY"
"7167",4825923278,"10.24.345.8390",89,3,2,14,21465,40,8257,6805,5,TRUE,"SUP"
"9173",4825923278,"10.24.345.8390",145,8,2,12,120297,6,15564,11123,0,TRUE,"BOT_CARRY"
"6147",4825938116,"10.24.345.8390",81,1,5,7,83275,12,13562,7782,0,TRUE,"BOT_CARRY"
"10153",4825938116,"10.24.345.8390",40,1,4,12,21592,60,10577,6492,2,TRUE,"SUP"
"2171",4769172751,"10.22.341.643",412,1,3,21,20528,38,11399,7487,9,TRUE,"SUP"
"3168",4769172751,"10.22.341.643",74,8,1,11,140922,28,7862,12661,4,TRUE,"BOT_CARRY"
"4180",4769968285,"10.22.341.643",89,1,4,13,17579,52,10885,7049,11,TRUE,"SUP"
"7168",4770108671,"10.22.341.643",61,8,5,8,180255,27,17430,14635,5,TRUE,"BOT_CARRY"
"9174",4770108671,"10.22.341.643",111,3,8,12,32269,60,22675,9693,10,TRUE,"SUP"
"3169",4770188739,"10.22.341.643",235,6,5,19,82885,19,15342,11643,3,TRUE,"BOT_CARRY"
"4181",4770188739,"10.22.341.643",44,1,6,19,27908,53,16875,7411,6,TRUE,"SUP"
"7169",4770188919,"10.22.341.643",43,3,4,21,26927,66,10208,7809,8,TRUE,"SUP"
"9175",4770188919,"10.22.341.643",81,8,3,13,154934,21,17516,12917,0,TRUE,"BOT_CARRY"
"6148",4770192487,"10.22.341.643",145,6,4,6,92050,21,9713,9707,2,TRUE,"BOT_CARRY"
"8165",4770192487,"10.22.341.643",875,3,5,7,23116,45,13437,6225,12,TRUE,"SUP"
"1259",4770273461,"10.22.341.643",51,6,5,8,219904,48,19052,14856,3,TRUE,"BOT_CARRY"
"4182",4770273461,"10.22.341.643",78,2,6,19,28458,54,21367,8434,5,TRUE,"SUP"
"2172",4770290178,"10.22.341.643",57,4,6,16,31583,47,18416,7589,8,TRUE,"SUP"
"4183",4770290178,"10.22.341.643",22,5,7,12,108971,21,15447,10316,2,TRUE,"BOT_CARRY"
"6149",4770339981,"10.22.341.643",203,13,3,17,126182,20,17630,13125,0,TRUE,"BOT_CARRY"
"9176",4770339981,"10.22.341.643",12,1,3,25,37594,54,18039,7578,15,TRUE,"SUP"
"8166",4770432729,"10.22.341.643",412,0,3,11,19227,79,9840,7228,18,TRUE,"SUP"
"9177",4770432729,"10.22.341.643",202,5,1,7,193944,25,11116,13682,5,TRUE,"BOT_CARRY"
"7170",4770449388,"10.22.341.643",412,2,4,15,17800,45,8653,7340,11,TRUE,"SUP"
"10154",4770449388,"10.22.341.643",61,7,3,11,139958,21,10563,12144,2,TRUE,"BOT_CARRY"
"3170",4770531804,"10.22.341.643",80,6,7,19,43193,76,20308,9772,14,TRUE,"SUP"
"2173",4770551567,"10.22.341.643",111,3,4,11,22259,45,8937,6720,8,TRUE,"SUP"
"5174",4770551567,"10.22.341.643",69,5,2,8,111955,14,13074,9460,1,TRUE,"BOT_CARRY"
"8167",4770577286,"10.22.341.643",412,3,2,18,23995,42,10489,7821,8,TRUE,"SUP"
"10155",4770577286,"10.22.341.643",202,11,3,8,108121,25,10404,11707,4,TRUE,"BOT_CARRY"
"7171",4770619027,"10.22.341.643",432,0,8,16,28496,130,20792,8261,12,TRUE,"SUP"
"9178",4770619027,"10.22.341.643",51,4,2,10,295417,50,13474,16955,3,TRUE,"BOT_CARRY"
"9179",4770640068,"10.22.341.643",111,2,9,23,25970,72,19878,8240,14,TRUE,"SUP"
"10156",4770640068,"10.22.341.643",81,19,5,16,203301,17,16866,17964,0,TRUE,"BOT_CARRY"
"7172",4770646313,"10.22.341.643",875,4,4,17,43184,79,29175,9439,17,TRUE,"SUP"
"10157",4770646313,"10.22.341.643",145,11,4,11,231208,25,18464,17104,1,TRUE,"BOT_CARRY"
"4184",4770720477,"10.22.341.643",12,0,5,22,22982,50,16111,6659,10,TRUE,"SUP"
"5175",4770720477,"10.22.341.643",360,5,3,10,76026,24,10930,9729,3,TRUE,"BOT_CARRY"
"7173",4770758813,"10.22.341.643",89,1,7,21,20589,50,20670,7652,5,TRUE,"SUP"
"8168",4770758813,"10.22.341.643",21,14,5,14,203845,39,19587,16993,4,TRUE,"BOT_CARRY"
"3171",4770858814,"10.22.341.643",80,2,4,16,37616,116,18503,9303,12,TRUE,"SUP"
"5176",4770858814,"10.22.341.643",523,7,6,15,231512,10,23996,15226,2,TRUE,"BOT_CARRY"
"2174",4770864278,"10.22.341.643",412,4,2,24,22753,59,11892,8463,13,TRUE,"SUP"
"3172",4770864278,"10.22.341.643",202,13,4,9,175008,23,13110,14337,1,TRUE,"BOT_CARRY"
"8169",4770910753,"10.22.341.643",235,1,2,16,96749,19,10263,8997,2,TRUE,"BOT_CARRY"
"10158",4770910753,"10.22.341.643",412,2,1,14,19344,50,8553,6805,4,TRUE,"SUP"
"2175",4770990538,"10.22.341.643",12,3,4,20,22177,46,20247,7291,7,TRUE,"SUP"
"4185",4770990538,"10.22.341.643",360,15,5,11,146512,25,31610,12944,2,TRUE,"BOT_CARRY"
"1260",4771151287,"10.22.341.643",412,6,10,24,23814,99,31181,11173,23,TRUE,"SUP"
"4186",4771151287,"10.22.341.643",222,11,8,20,254734,33,31678,17728,3,TRUE,"BOT_CARRY"
"6150",4771470222,"10.22.341.643",777,6,2,4,152026,13,19692,11098,2,TRUE,"BOT_CARRY"
"10159",4771470222,"10.22.341.643",43,2,5,15,24381,48,10225,7597,10,TRUE,"SUP"
"3173",4771639955,"10.22.341.643",61,6,3,10,139291,25,11647,11709,5,TRUE,"BOT_CARRY"
"5177",4771639955,"10.22.341.643",111,2,6,17,24053,53,11978,7142,6,TRUE,"SUP"
"7174",4771656212,"10.22.341.643",412,0,3,10,15886,43,8728,5521,10,TRUE,"SUP"
"8170",4771656212,"10.22.341.643",202,4,1,3,98258,14,8196,8925,2,TRUE,"BOT_CARRY"
"9180",4771670603,"10.22.341.643",432,5,4,15,22632,55,9446,7229,9,TRUE,"SUP"
"6151",4771703705,"10.22.341.643",81,5,1,9,138808,12,9874,10790,0,TRUE,"BOT_CARRY"
"8171",4771703705,"10.22.341.643",89,1,3,11,17732,57,8892,6558,14,TRUE,"SUP"
"9181",4771766760,"10.22.341.643",81,8,3,2,151898,30,14406,13641,1,TRUE,"BOT_CARRY"
"10160",4771766760,"10.22.341.643",89,1,9,11,23787,68,18925,7781,5,TRUE,"SUP"
"8172",4771773498,"10.22.341.643",25,2,2,12,17466,59,8967,7308,11,TRUE,"SUP"
"10161",4771773498,"10.22.341.643",51,2,3,9,136275,38,9744,10653,4,TRUE,"BOT_CARRY"
"4187",4771786862,"10.22.341.643",222,12,0,2,207239,23,14276,14278,2,TRUE,"BOT_CARRY"
"5178",4771786862,"10.22.341.643",412,1,2,16,16667,39,8850,7358,6,TRUE,"SUP"
"1261",4771789520,"10.22.341.643",25,2,7,16,21240,73,22405,8337,13,TRUE,"SUP"
"4188",4771789520,"10.22.341.643",51,3,4,7,184108,23,17374,13057,2,TRUE,"BOT_CARRY"
"8173",4771811395,"10.22.341.643",412,3,4,20,19297,60,14731,8057,10,TRUE,"SUP"
"10162",4771811395,"10.22.341.643",51,10,4,9,160926,18,16648,13461,2,TRUE,"BOT_CARRY"
"6152",4771815165,"10.22.341.643",21,13,5,18,425543,39,26019,22825,2,TRUE,"BOT_CARRY"
"10163",4771815165,"10.22.341.643",89,3,5,26,26034,101,24277,11616,16,TRUE,"SUP"
"7175",4771846439,"10.22.341.643",412,2,4,15,18064,77,12767,7764,9,TRUE,"SUP"
"9182",4771846439,"10.22.341.643",236,3,6,9,152212,35,19160,10809,3,TRUE,"BOT_CARRY"
"6153",4771863127,"10.22.341.643",81,5,0,5,98401,14,7818,10023,2,TRUE,"BOT_CARRY"
"7176",4771863127,"10.22.341.643",43,0,1,9,21069,43,4383,5768,6,TRUE,"SUP"
"8174",4771900838,"10.22.341.643",89,0,9,13,26706,64,18902,7336,19,TRUE,"SUP"
"9183",4771900838,"10.22.341.643",429,7,5,10,174654,32,11173,14023,4,TRUE,"BOT_CARRY"
"5179",4771909907,"10.22.341.643",875,2,2,9,18500,66,9631,7210,7,TRUE,"SUP"
"9184",4771912473,"10.22.341.643",432,2,3,19,30776,98,12839,7868,15,TRUE,"SUP"
"6154",4771946936,"10.22.341.643",412,1,4,12,20334,37,12268,6169,7,TRUE,"SUP"
"8175",4771946936,"10.22.341.643",81,4,4,4,84935,18,10475,9455,2,TRUE,"BOT_CARRY"
"2176",4771955437,"10.22.341.643",202,18,3,21,477458,54,29269,25682,5,TRUE,"BOT_CARRY"
"5180",4771955437,"10.22.341.643",80,6,10,23,50957,155,37844,12887,15,TRUE,"SUP"
"2177",4771964045,"10.22.341.643",43,2,5,14,34996,96,17083,9164,18,TRUE,"SUP"
"3174",4771964045,"10.22.341.643",22,2,7,9,166150,42,19868,11641,4,TRUE,"BOT_CARRY"
"2178",4771983319,"10.22.341.643",236,10,5,10,275899,65,25351,17440,9,TRUE,"BOT_CARRY"
"4189",4771983319,"10.22.341.643",89,3,3,23,32087,99,22700,10050,19,TRUE,"SUP"
"8176",4771999737,"10.22.341.643",53,4,4,12,18721,65,19069,8431,10,TRUE,"SUP"
"9185",4771999737,"10.22.341.643",202,9,2,13,158798,20,10794,13888,3,TRUE,"BOT_CARRY"
"6155",4772517196,"10.22.341.643",202,3,1,8,91020,21,7113,8497,3,TRUE,"BOT_CARRY"
"10164",4772517196,"10.22.341.643",432,2,1,7,25382,54,5129,5480,8,TRUE,"SUP"
"2179",4772656980,"10.22.341.643",145,9,3,5,138541,38,12090,11833,2,TRUE,"BOT_CARRY"
"5181",4772656980,"10.22.341.643",89,2,2,10,16308,45,9273,6626,8,TRUE,"SUP"
"7177",4772667514,"10.22.341.643",412,2,4,8,12907,41,7652,6126,11,TRUE,"SUP"
"10165",4772667514,"10.22.341.643",134,4,2,4,84957,14,6741,8352,3,TRUE,"BOT_CARRY"
"7178",4772693448,"10.22.341.643",202,10,2,12,248570,48,18291,15112,6,TRUE,"BOT_CARRY"
"10166",4772693448,"10.22.341.643",432,1,4,20,35518,103,15806,8300,17,TRUE,"SUP"
"3175",4772700064,"10.22.341.643",875,6,2,9,32967,46,12643,7441,6,TRUE,"SUP"
"4190",4772700064,"10.22.341.643",81,9,4,8,107387,22,14159,11753,3,TRUE,"BOT_CARRY"
"7179",4772902680,"10.22.341.643",432,2,6,25,30776,82,18972,10109,13,TRUE,"SUP"
"6156",4773132989,"10.22.341.643",81,5,3,9,133230,17,14145,11986,2,TRUE,"BOT_CARRY"
"10167",4773132989,"10.22.341.643",432,1,5,19,40106,105,15116,9247,18,TRUE,"SUP"
"7180",4773202714,"10.22.341.643",432,2,8,16,33252,78,16875,8248,18,TRUE,"SUP"
"9186",4773202714,"10.22.341.643",81,6,6,7,122126,22,19513,12370,1,TRUE,"BOT_CARRY"
"2180",4773214895,"10.22.341.643",360,24,3,9,204434,16,24117,17975,2,TRUE,"BOT_CARRY"
"3176",4773214895,"10.22.341.643",80,2,6,25,31532,45,19235,8548,6,TRUE,"SUP"
"3177",4773420933,"10.22.341.643",875,4,3,7,22394,53,15947,7610,10,TRUE,"SUP"
"4191",4773420933,"10.22.341.643",236,7,7,5,151384,29,19276,12336,4,TRUE,"BOT_CARRY"
"8177",4774098894,"10.22.341.643",412,1,4,30,19446,90,16406,9066,11,TRUE,"SUP"
"9187",4774098894,"10.22.341.643",21,14,2,11,263828,28,14468,16788,3,TRUE,"BOT_CARRY"
"9188",4774304263,"10.22.341.643",555,4,5,11,41341,124,18179,12311,5,TRUE,"SUP"
"10168",4774304263,"10.22.341.643",61,4,9,17,124187,24,21824,12359,4,TRUE,"BOT_CARRY"
"1262",4774334986,"10.22.341.643",202,19,3,7,367638,51,28877,21888,3,TRUE,"BOT_CARRY"
"3178",4774334986,"10.22.341.643",89,0,9,15,23888,96,24816,9512,10,TRUE,"SUP"
"3179",4774500855,"10.22.341.643",85,9,1,2,74098,16,15006,9896,3,TRUE,"BOT_CARRY"
"5182",4774500855,"10.22.341.643",412,2,4,13,19087,31,8108,5840,4,TRUE,"SUP"
"3180",4774579039,"10.22.341.643",134,11,5,10,286695,50,15056,18537,5,TRUE,"BOT_CARRY"
"5183",4774579039,"10.22.341.643",89,1,5,15,28671,115,23931,8964,12,TRUE,"SUP"
"3181",4774800979,"10.22.341.643",145,20,4,8,121608,6,15702,15277,0,TRUE,"BOT_CARRY"
"4192",4774800979,"10.22.341.643",40,0,1,24,18502,51,7601,7078,6,TRUE,"SUP"
"9189",4774826680,"10.22.341.643",22,3,2,14,98097,21,10313,9389,3,TRUE,"BOT_CARRY"
"10169",4774826680,"10.22.341.643",80,7,2,7,38261,63,11903,8022,7,TRUE,"SUP"
"6157",4774893006,"10.22.341.643",85,9,4,7,100720,20,17291,12151,3,TRUE,"BOT_CARRY"
"9190",4774893006,"10.22.341.643",412,3,5,19,13385,30,12718,7188,7,TRUE,"SUP"
"9191",4776342283,"10.23.343.2581",875,5,9,21,31260,81,34825,10794,10,TRUE,"SUP"
"10170",4776342283,"10.23.343.2581",236,13,9,13,232765,23,28456,18289,0,TRUE,"BOT_CARRY"
"2181",4778318093,"10.23.343.2581",12,1,8,20,26335,51,19837,7612,11,TRUE,"SUP"
"3182",4778318093,"10.23.343.2581",157,0,10,6,79673,9,18007,6905,1,TRUE,"BOT_CARRY"
"1263",4778730995,"10.23.343.2581",22,6,2,9,104266,16,12904,11110,1,TRUE,"BOT_CARRY"
"5184",4778730995,"10.23.343.2581",12,0,9,15,18626,59,17667,6881,10,TRUE,"SUP"
"8178",4779287793,"10.23.343.2581",875,4,5,13,38886,74,25408,8975,13,TRUE,"SUP"
"6158",4779384168,"10.23.343.2581",202,8,5,14,170702,22,20324,13726,1,TRUE,"BOT_CARRY"
"8179",4779384168,"10.23.343.2581",432,6,5,20,42223,108,26164,10439,6,TRUE,"SUP"
"8180",4779431566,"10.23.343.2581",202,4,3,19,195409,22,20765,12748,2,TRUE,"BOT_CARRY"
"9192",4779431566,"10.23.343.2581",432,2,9,21,23244,81,20888,8341,9,TRUE,"SUP"
"6159",4779964738,"10.23.343.2581",497,1,7,28,30298,80,31410,10355,14,TRUE,"SUP"
"10171",4779964738,"10.23.343.2581",22,9,3,17,245100,63,24102,17820,6,TRUE,"BOT_CARRY"
"2182",4780844055,"10.23.343.2581",235,7,4,12,42092,48,11891,9239,5,TRUE,"SUP"
"3183",4780844055,"10.23.343.2581",777,4,3,6,114210,17,17988,9690,5,TRUE,"BOT_CARRY"
"3184",4780958046,"10.23.343.2581",777,16,4,9,167567,13,24377,14018,2,TRUE,"BOT_CARRY"
"5185",4780958046,"10.23.343.2581",89,2,6,21,28110,66,16188,8129,10,TRUE,"SUP"
"2183",4781706619,"10.23.343.2581",202,8,3,10,181559,30,15095,13521,5,TRUE,"BOT_CARRY"
"5186",4781706619,"10.23.343.2581",432,1,4,20,31685,93,16133,7919,6,TRUE,"SUP"
"5187",4782162952,"10.23.343.2581",80,5,6,20,35961,64,18954,9219,9,TRUE,"SUP"
"4193",4782291227,"10.23.343.2581",22,12,3,16,293028,54,22419,18795,4,TRUE,"BOT_CARRY"
"5188",4782291227,"10.23.343.2581",412,4,0,27,31602,84,16747,10440,8,TRUE,"SUP"
"3185",4782347384,"10.23.343.2581",80,6,8,21,43344,60,15668,9455,8,TRUE,"SUP"
"7181",4782615888,"10.23.343.2581",3,2,2,15,36668,40,13016,7299,7,TRUE,"SUP"
"8181",4782615888,"10.23.343.2581",202,8,3,10,143171,11,13580,11803,3,TRUE,"BOT_CARRY"
"3186",4782728592,"10.23.343.2581",235,2,0,13,61317,29,6718,8760,1,TRUE,"BOT_CARRY"
"5189",4782728592,"10.23.343.2581",3,3,2,10,35807,43,12176,6765,9,TRUE,"SUP"
"7182",4782780868,"10.23.343.2581",202,16,6,8,284090,29,20643,18734,0,TRUE,"BOT_CARRY"
"9193",4782780868,"10.23.343.2581",412,1,7,23,15535,72,20078,8154,11,TRUE,"SUP"
"2184",4782781268,"10.23.343.2581",12,2,5,13,21024,71,13562,7321,9,TRUE,"SUP"
"2185",4784428355,"10.23.343.2581",80,3,5,16,17612,29,11364,6776,6,TRUE,"SUP"
"6160",4784431598,"10.23.343.2581",67,6,6,5,106859,26,12977,11392,3,TRUE,"BOT_CARRY"
"9194",4784431598,"10.23.343.2581",147,7,4,13,45879,52,10738,10242,10,TRUE,"SUP"
"2186",4784880114,"10.23.343.2581",412,3,3,17,19536,59,9007,7114,8,TRUE,"SUP"
"4194",4784880114,"10.23.343.2581",236,7,3,6,127473,16,11535,10895,0,TRUE,"BOT_CARRY"
"10172",4784925502,"10.23.343.2581",12,4,8,22,32247,61,23934,9039,11,TRUE,"SUP"
"7183",4785332176,"10.23.343.2581",3,1,2,10,25968,40,8761,5449,6,TRUE,"SUP"
"10173",4785332176,"10.23.343.2581",85,7,0,5,92187,21,12432,9650,3,TRUE,"BOT_CARRY"
"2187",4785845097,"10.23.343.2581",80,2,7,21,40519,54,14478,7865,7,TRUE,"SUP"
"2188",4786339282,"10.23.343.2581",145,14,7,13,210359,21,27583,16771,3,TRUE,"BOT_CARRY"
"3187",4786339282,"10.23.343.2581",497,2,8,28,34735,65,24279,9282,9,TRUE,"SUP"
"2189",4787097208,"10.23.343.2581",119,8,3,9,169351,11,14382,14449,2,TRUE,"BOT_CARRY"
"5190",4787097208,"10.23.343.2581",1,8,7,13,35491,73,16419,10546,0,TRUE,"SUP"
"6161",4787148078,"10.23.343.2581",202,4,5,9,147607,13,12713,11706,1,TRUE,"BOT_CARRY"
"10174",4787148078,"10.23.343.2581",412,5,7,11,27177,70,15316,8862,10,TRUE,"SUP"
"3188",4787210710,"10.23.343.2581",1,5,8,21,29164,85,16710,9488,0,TRUE,"SUP"
"5191",4787210710,"10.23.343.2581",523,10,8,11,162097,32,20595,14014,5,TRUE,"BOT_CARRY"
"2190",4787239041,"10.23.343.2581",360,9,5,9,94036,22,17957,10927,4,TRUE,"BOT_CARRY"
"5192",4787239041,"10.23.343.2581",1,2,12,21,23850,70,13320,7491,3,TRUE,"SUP"
"6162",4788156663,"10.23.343.2581",80,13,5,17,53336,61,21781,12348,3,TRUE,"SUP"
"8182",4788156663,"10.23.343.2581",523,8,4,15,182846,27,17683,14708,6,TRUE,"BOT_CARRY"
"7184",4788230633,"10.23.343.2581",202,6,8,5,75888,11,11960,9264,0,TRUE,"BOT_CARRY"
"9195",4788230633,"10.23.343.2581",12,2,3,11,15370,37,12708,6354,9,TRUE,"SUP"
"6163",4788448666,"10.23.343.2581",875,2,1,11,35541,63,11761,7739,9,TRUE,"SUP"
"2191",4788545411,"10.23.343.2581",202,4,3,8,114747,18,11612,9788,1,TRUE,"BOT_CARRY"
"4195",4788545411,"10.23.343.2581",412,1,4,10,22450,52,10688,6148,4,TRUE,"SUP"
"3189",4788562959,"10.23.343.2581",117,0,1,11,25583,41,5923,6248,6,TRUE,"SUP"
"2192",4788660449,"10.23.343.2581",99,4,2,14,31247,84,9277,8721,9,TRUE,"SUP"
"6164",4788701742,"10.23.343.2581",202,26,8,16,281179,40,30136,23386,4,TRUE,"BOT_CARRY"
"10175",4788701742,"10.23.343.2581",53,1,12,20,36613,81,34109,9403,18,TRUE,"SUP"
"4196",4788737260,"10.23.343.2581",497,2,5,15,22185,85,13464,8766,7,TRUE,"SUP"
"5193",4788737260,"10.23.343.2581",777,9,6,9,116555,31,21913,12931,6,TRUE,"BOT_CARRY"
"6165",4789324678,"10.23.343.2581",432,2,4,20,28221,74,12509,7408,5,TRUE,"SUP"
"7185",4789324678,"10.23.343.2581",81,11,0,9,113670,19,16594,11589,4,TRUE,"BOT_CARRY"
"7186",4789650014,"10.23.343.2581",1,4,6,20,31221,86,10956,9030,3,TRUE,"SUP"
"10176",4789650014,"10.23.343.2581",523,5,5,12,120828,9,16643,10974,0,TRUE,"BOT_CARRY"
"7187",4790409675,"10.23.343.2581",555,7,1,9,19052,74,9645,8386,1,TRUE,"SUP"
"10177",4790409675,"10.23.343.2581",21,1,2,9,91164,13,11618,8402,1,TRUE,"BOT_CARRY"
"2193",4790424925,"10.23.343.2581",12,1,4,26,35631,73,28942,9075,17,TRUE,"SUP"
"3190",4790424925,"10.23.343.2581",202,15,1,18,211929,30,16984,17483,4,TRUE,"BOT_CARRY"
"1264",4790498303,"10.23.343.2581",18,16,5,3,152250,30,16344,15462,4,TRUE,"BOT_CARRY"
"5194",4790498303,"10.23.343.2581",497,2,3,18,20826,96,9768,8995,8,TRUE,"SUP"
"1265",4790512740,"10.23.343.2581",777,9,6,10,228771,36,30097,17130,3,TRUE,"BOT_CARRY"
"2194",4790512740,"10.23.343.2581",412,1,9,23,23151,81,24382,9800,14,TRUE,"SUP"
"5195",4790793773,"10.23.343.2581",89,3,3,16,19855,70,14612,8268,17,TRUE,"SUP"
"4197",4790901682,"10.23.343.2581",89,2,3,8,15815,53,10204,6181,10,TRUE,"SUP"
"3191",4790929223,"10.23.343.2581",1,3,7,15,24684,81,13238,7773,4,TRUE,"SUP"
"4198",4790929223,"10.23.343.2581",777,2,6,5,99093,10,16995,8158,0,TRUE,"BOT_CARRY"
"6166",4791140695,"10.23.343.2581",777,10,5,1,146321,27,21200,12187,2,TRUE,"BOT_CARRY"
"7188",4791140695,"10.23.343.2581",80,4,4,10,27257,52,12532,7871,4,TRUE,"SUP"
"4199",4791392035,"10.23.343.2581",89,1,4,17,21384,57,13759,8562,18,TRUE,"SUP"
"4200",4791449484,"10.23.343.2581",202,15,4,6,159091,15,15472,15847,2,TRUE,"BOT_CARRY"
"5196",4791449484,"10.23.343.2581",89,0,8,14,21082,52,14408,6626,18,TRUE,"SUP"
"7189",4791579626,"10.23.343.2581",875,1,7,13,24544,45,14924,6038,14,TRUE,"SUP"
"8183",4791579626,"10.23.343.2581",236,9,3,7,93642,11,11749,10679,1,TRUE,"BOT_CARRY"
"2195",4791743059,"10.23.343.2581",497,8,1,15,25869,49,10190,9117,4,TRUE,"SUP"
"4201",4791743059,"10.23.343.2581",777,11,4,10,139103,19,17608,11810,2,TRUE,"BOT_CARRY"
"6167",4791796332,"10.23.343.2581",80,6,7,10,44935,54,17862,8785,5,TRUE,"SUP"
"6168",4791950580,"10.23.343.2581",202,5,0,8,97006,13,6295,10277,2,TRUE,"BOT_CARRY"
"10178",4791950580,"10.23.343.2581",111,0,4,11,21372,38,11387,6083,10,TRUE,"SUP"
"3192",4792010343,"10.23.343.2581",202,5,3,9,124662,13,10108,11666,5,TRUE,"BOT_CARRY"
"4202",4792010343,"10.23.343.2581",1,5,4,10,29765,73,8632,8452,6,TRUE,"SUP"
"2196",4792019474,"10.23.343.2581",202,13,6,6,170763,34,21001,15075,4,TRUE,"BOT_CARRY"
"4203",4792019474,"10.23.343.2581",89,2,5,19,28103,72,17181,9288,9,TRUE,"SUP"
"2197",4792251415,"10.23.343.2581",111,1,7,13,25968,71,15970,6865,11,TRUE,"SUP"
"3193",4792251415,"10.23.343.2581",22,5,4,9,134198,36,16294,12886,3,TRUE,"BOT_CARRY"
"2198",4792949373,"10.23.343.2581",875,1,1,11,33662,70,13389,6837,6,TRUE,"SUP"
"3194",4792949373,"10.23.343.2581",202,5,4,8,78218,22,8656,9016,4,TRUE,"BOT_CARRY"
"7190",4793026032,"10.23.343.2581",99,3,3,13,30497,61,7254,7520,14,TRUE,"SUP"
"9196",4793026032,"10.23.343.2581",21,12,4,4,146407,20,15098,13447,1,TRUE,"BOT_CARRY"
